userName,score,at,full_text,kategori
Naira Futri,1,2025-05-06 10:55:20,menganggu sys ikln ini,Negatif
Malik Godag,5,2025-05-06 10:53:49,bgusss,Positif
Mas Sato,5,2025-05-06 10:47:15,"ini seller tokped ngapa sering ngaret dah ngirim pesanan, sengaja kah biar konsumen pindah ke tokol sebelah gimana ini tokped, benahin itu sistemnya yg ada tar pelanggan pindah ke apk sebelah",Positif
Keysha Anindita,1,2025-05-06 10:34:50,iklan nya mengganggu,Negatif
hakin najili,2,2025-05-06 10:27:22,makin parah ni pengirimannya melebihi estimasi paket malah di handover beberapa kali ganti ekspedisi,Negatif
taufik hidayat,5,2025-05-06 10:25:12,good job good luck,Positif
Hendra Ardianto,5,2025-05-06 10:22:03,ok,Positif
CayzRetroZ,1,2025-05-06 10:10:29,"Tokopedia care nya payah. live chat nunggu balasan ber jam jam. dilayani cuma sama AI yang ga ngerti masalah yang terjadi, ga ada call center lain selain tokopedia care yang payah ini",Negatif
GUN GUN SODIKIN,1,2025-05-06 10:10:24,ini kenapa ya Tokopedia makin kesini makin tidak ada diskonnya kemarin² banyak sekali diskonnya,Negatif
Kayla Athaya,1,2025-05-06 10:07:05,aku gk suka bgt,Negatif
Shonif 32,1,2025-05-06 09:52:02,"Promo turun drastis.. Kurir rekomendasi lelet.. Ongkir lebih mahal dari toko oren.. Harga barang juga lebih mahal dari toko oren.. Yg di inginkan Customer (seller amanah, harga bersaing, pengiriman cepat, support semua e-wallet untuk pembayaran)",Negatif
asep yana,2,2025-05-06 09:50:05,"Tokopedia tolong putuskan kerja sama, sama ekpedisi ID EXPRESS... kurir y banyak kasus masa pengiriman satu kota 4 hari... ????",Negatif
RAHMAN FA0802,5,2025-05-06 09:23:11,good,Positif
nyi pelet,3,2025-05-06 09:17:29,untuk ewalet seyogyanya jangan disamakan no hp yg sama di toko pedia. karena pendaftara ewalet premium hanya menggunakan satu KTP saja.,Netral
Podcas Skc,2,2025-05-06 08:56:12,bonus cashback cuma bisa 5% dipakai sama saja bohong minimal mencapai 10%,Negatif
Shadow Garden,1,2025-05-06 08:49:30,fitur komplain sering ada bug atau crash,Negatif
Ely Rohimah,5,2025-05-06 08:47:11,"Tokped pelayanan sangat memuaskan ,kurir dan toko amanah",Positif
Yusman Skip,5,2025-05-06 08:12:52,membantu,Positif
Billy Dzulqarnain,5,2025-05-06 08:04:35,mantap tokped,Positif
Rifky Ferdian,2,2025-05-06 07:47:10,"lacak pesanan tidak akurat dan pengiriman nya lambat/lama , komplain aja kelamaan nunggu 2 hari gerak cepatlah",Negatif
Junaidi Naidi,5,2025-05-06 07:45:11,baik,Positif
Wa Rachmat,5,2025-05-06 07:24:55,susah dapat payleter nya apalagi kalau jelek BI cheking nya,Positif
Abdul Mughni,5,2025-05-06 07:24:42,Alhamdulillah wa syukur kepada Allah,Positif
Sayidi Fa,5,2025-05-06 07:04:09,"Jangan ragu untuk instal Tokopedia,amanah terpercaya",Positif
Eugine Balax,1,2025-05-06 06:43:57,barang banyak yang hilang tolong pengembalian dana nya jangan lama2 saya mau belanja lagi jadi susah,Negatif
saiful bahri,5,2025-05-06 06:12:29,pengisian pulsa murah dan cepat mudah dan praktis terima kasih toko pedia,Positif
idup ramlani,5,2025-05-06 06:09:30,"aplikasi bagus,sangat membantu dalam belanja ke butuhan barang",Positif
Andri Shevchenco,5,2025-05-06 06:03:50,sangat bagus...,Positif
Sora Raja,5,2025-05-06 06:01:04,banyak diskon,Positif
Irsan Traceur,5,2025-05-06 06:00:33,Rekomended beli barang elektronik,Positif
raka aminuras,5,2025-05-06 05:47:46,tempat belanja favorit,Positif
Andy Irawan,1,2025-05-06 05:32:20,"Sekali aja sih belanja di tokped, ceritanya toko sedang libur dari tanggal 1-5 mei. tapi status toko buka (watepak) dan barang lama dalam pengiriman. pada tanggal 5 mei saya melakukan pembatalan. tapi ternyata harus dengan persetujuan penjual. lah..!!! seperti pemaksaan. saya sudah yakin nggak bakalan mau toko dibatalkan. jadi nyesel belanja disini. next di lzd aja. pantes penggunannya pada kabur",Negatif
java cell,5,2025-05-06 05:28:33,manteeep,Positif
Karyanto Machmud,5,2025-05-06 04:59:01,terbaik,Positif
syandie damara,1,2025-05-06 04:34:25,"layanan buruk, dan kontak service juga buruk.",Negatif
siti ainun,5,2025-05-06 04:31:36,sangat bagus,Positif
Paul Tangke,1,2025-05-06 04:12:50,"ada market yg natal, barang yg di pajang tdk sesuai yg dikirim, tokonya namanya ruang kecantikan",Negatif
Cakra Pratomo,2,2025-05-06 02:34:31,"Kebanyakan seller penipu return ribet justru yg menang malah penjual penipu alamat penjual wkt di return bukan alamat asli smpi kiamat pun klo return kya gini DUIT gak bklan balik nanya CS yg jwb ROBOT seller penipu,,barang gak dpt duit di ksh ke seller penipu jngn smpi kena tipu dah",Negatif
guntur winarno,5,2025-05-06 02:14:48,OK 👍,Positif
Yanti Aja,5,2025-05-06 01:47:58,layanan sangat penting,Positif
Kenzsa Corp,1,2025-05-06 01:37:03,"toko pedia sekarang pelit voucher diskon gk kayak dulu, padahal saya pengguna dari dulu, dulu tiap tgl25 hingga akhir bulan ada selalu potongan ,sekarang gk ada, udah gitu aplikasi yg sekarang lebih ribet gk kayak dulu",Negatif
Bakso Kombayana,1,2025-05-06 01:30:28,"update terus tapi tambah busuk,, nambah lemottttt",Negatif
Fidar Firdaus Afriansyah,1,2025-05-06 01:04:43,"Semakin payah, disaat marketplace lain berlomba2 banyak promo diskon voucher produk, ongkir sampe metode pembayaran, tapi tokped cuma kasih gratis ongkir doang, udah pelit sama voucher diskon. Udah lama gak beli lewat tokped karena satupun gak ada voucher diskon. ditambah kalo belanja via tokped pasti lelet nyampe sikurirnya, gak diprioritasin pengirimannya sama ekspedisinya. Pasti nanti lama2 nasibnya kaya bukalapak.",Negatif
Muhamad adam,1,2025-05-06 00:54:43,ga muncut payleter,Negatif
Wuri Handayani,5,2025-05-06 00:23:44,"aplikasinya bagus, sejauh ini ga ada masalah..aman.",Positif
Kang Receh,5,2025-05-06 00:08:32,"tolong ada penilaian buat kurir juga ya,,karena kmren saya pesan brang kurirnya blg jatoh tpi ada fto brang di terima,,,dan trnyata kurir itu sndri yg nerimanya..tolong dong di bnerin lagi hal"" kaya gini bisa ngerugiin konsumen",Positif
Wirawan Huang,1,2025-05-06 00:05:55,ga da program gratis ongkir lagi,Negatif
Rhibas Van Hyde,2,2025-05-05 23:56:16,"saya sebelumnya pake shoope,cuma sekarang shoope hanya menggunakan pengiriman lewat spx(tanpa menggunakan jasa pengiriman lain lagi) mangkanya saya menggunakan tokped,eh ternyata tokped masih sama kaya dulu banyak tokonya yang lama dalam memproses pengiriman barang,status di proses bisa sampe 1-2 hari dengan alasan kurir belum pickup karena hujan. padahal disatu kota yang sama dengan saya dan tidak hujan,tolonglah beresin toko-toko yang seperti itu. kasih peringatan atau banned sekalian",Negatif
Nera,2,2025-05-05 23:38:18,buang expedisi sampah macam jne dan si cepat dari pengiriman,Negatif
Khaizuran Prayata,5,2025-05-05 23:32:28,proses pembayarannya cepat tidak ada kendala...semoga untuk barang datang nya bisa lebih awal kedatangannya..terimakasih,Positif
Mang yayi jaba Widhiartha (Mang yayi),1,2025-05-05 23:26:18,"bertahun2 jd pengguna, dan bikin cc toped. baru kali ini belanja kok tdk ada kupon free ongkir nya, yg biasanya selalu muncul otomatis. bahkan di moment 5.5 pun ga muncul. akhirnya isi keranjang di kosongin aja. pindah ke toko sebelah. oh iya, sdh berusaha komplain ke CS, mulai dr yg robot sama yg semi robot, tp jawabannya klise sekali. khas jawaban anak magang yg baru pertama kali menghandle komplain. terus2lah begini krn sebentar lg mau sy uninstall aplikasi ini.",Negatif
Kosasih Abdulah,2,2025-05-05 23:18:21,terlalu ribet banyak yg harus di tulis dan terlalu banyak makan memori,Negatif
muhamad chomsin,1,2025-05-05 22:58:29,"saya belanja disini kecewa sekali, beli popok datengnya cese HP, udah di retur dikirim, penjuanya ndak bisa di hubungi kurir, duit belum balik juga komplen dengan cs tidak di tanggapi, tolong penjual nakal di tidak lanjuti",Negatif
Upendi Fendi,5,2025-05-05 22:45:18,ok,Positif
Maolana 1988,5,2025-05-05 22:16:13,Tokopedia memang is the best,Positif
Vivo Y66 Vivo Y67,1,2025-05-05 22:08:05,"aplikasi sering kali nge-lag di handphone android versi 6 dan tidak cocok digunakan untuk kalangan ekonomi rendah/ miskin. Tokopedia hanya menjual produk untuk kalangan menengah ke atas dengan penggunaan handphone android minimal versi 10 ke atas. tertanda, HERDY NOVA SIMANULLANG",Negatif
Agnes,1,2025-05-05 22:01:33,gak bisa cod,Negatif
Ermaya Sebby,1,2025-05-05 21:54:19,"tokopedia sekarang banyak toko jual barang palsu, gak kayak lazada ma shopee, murah ajah asli",Negatif
YAQINTV Official (YAQIN TV Official),5,2025-05-05 21:52:18,mantabb,Positif
Yolanda Sandy,2,2025-05-05 21:43:43,Tokped sebaiknya evaluasi lagi pengiriman menggunakan ID Express dan Si cepat. 2x pesanan saya dinyatakan hilang. Dan 1x pesanan saya di retur tanpa diantar ke alamat tujuan. jujur ini sangat merugikan konsumen dan penjual,Negatif
Arafik Rafik,5,2025-05-05 21:37:59,mau belajar mencari cuan di hape,Positif
Muhammad aufi,1,2025-05-05 21:27:02,-kok Anah di Tokopedia tiktok dan shopee ada map nya buat bisa liat paketnya di mana tapi di Tokopedia ga ada -dan sekarang fitur tuker tambah hp dah di hapus sama Tokopedia,Negatif
Khoirul Novan,2,2025-05-05 21:18:57,Kenapa saldo saya masih di tahan sudah 2 hari ini? Dengan alasan review dana tetapi kok prosesnya lama sekali?,Negatif
Aziz Zhuhri,1,2025-05-05 21:17:46,"Tokopedia Kurang tegas memberi sanksi buat toko yang bermasalah, menjadikan rugi 1 pihak yaitu pembeli",Negatif
maryam ulfah,5,2025-05-05 21:15:58,Belanjaya murah murah,Positif
arian story_id,1,2025-05-05 21:12:07,"pesanan saya di batalkan penjual, setelah dana refund masuk ke saldo toko pedia, saya coba tarik ke rekening bank, sampai sekarang gak ada kejelasan, CS gak ada respon, dana saya tidak kunjung dikirim, udah terus terusan chat CS gak ada respon, sampai sekarang setatus penarikan dana sedang di reviw gak jelas, dengan kesal hati saya akan bawa masalah ini ke kantor polisi.",Negatif
Budi Setiawan,5,2025-05-05 21:04:13,bagus,Positif
PUTRA YURIDSPO,5,2025-05-05 20:56:58,❤️,Positif
Alwy Ibra,1,2025-05-05 20:44:04,paylater bunga nya terlalu tinggi ga kaya sebelah,Negatif
Eka Saputra,5,2025-05-05 20:19:35,mantap,Positif
Endah Purwanti,1,2025-05-05 20:13:01,males belanja ditokopedia penjual seenak nya aja membatalkan pembelian... mendingan n di shoope nga pernah dibatalin penjual.. dikirim terus... belanja online nga berbobot sistemnya bisa seenaknya penjual...,Negatif
Muhamad Rifandi,5,2025-05-05 19:56:38,Mantul...,Positif
Gie Bogelz,5,2025-05-05 19:49:22,bagus bnyak diskon,Positif
Suwardi,5,2025-05-05 19:43:21,ok,Positif
Odoi,5,2025-05-05 19:42:19,nice,Positif
Siti Jumeliah,2,2025-05-05 19:38:28,"Sebenarnya ok toko online shop ini cuma akhir2 ini aku harus cod aja krna dana aku gak bisa di pake trus kalo mau di copot suka ada gangguan aja,,, heran setiap mau ngecek pasti gangguan melulu hufs antara sedih dan kecewa campur aduk,, udh di aduin ke Tokopedia care tpi jawabannya tidak memuaskan terimakasih",Negatif
Darwin,5,2025-05-05 19:17:20,mantap juragan 🫰👍,Positif
Dodi Irawan,5,2025-05-05 19:03:45,App ini sgt mmbntu..,Positif
PAPAMAMA,5,2025-05-05 18:53:16,senang sekali,Positif
Gavin Arvan Al-husayn,2,2025-05-05 18:50:44,jauh kalau sama shopee...,Negatif
Krisna Wibowo,5,2025-05-05 18:41:15,👍,Positif
Indra Yani,5,2025-05-05 18:38:02,gratis ongkirnya di bnyk in dong biar masing enak belanjanya bagi yg di luar daerah yg jauh dr kota2 besar,Positif
Agung Utama,5,2025-05-05 18:18:40,Jangan di tambah dong biaya admin nya... :),Positif
Ferry Irawan,2,2025-05-05 17:53:20,"Klik Fitur Tanya di Diskusi malah internet anda terganggu, tolong programmer fitur itu penting banget",Negatif
K' Indrew,5,2025-05-05 17:51:21,"Sebelum nya saya ksh bintang satu,akibat saya ditipu oleh salah satu toko, karena tokped menindaklanjuti dgn tegas toko yg bermasalah karena penipuan, saya rasa pantas klo tokped diberi bintang full, bwt pembeli yg lain, jgn ragu.. Laporkan produk pesanan kalian yg bermasalah dgn bukti foto/video yg cukup, InsyaAlloh, tokped proses dgn tegas, seperti yg saya alami😊😊😊 Tinggal nunggu refund ja👍👍👍 Jgn ragu utk melaporkan tindakan penipuan dari toko/seller Terimakasih tokped🙏🙏🙏",Positif
Haurr Biru,5,2025-05-05 17:42:37,lumayan seru belanja diaplikasi ini,Positif
Delvin Hadi,5,2025-05-05 17:35:10,mantaf,Positif
Yanuar Pribadi,1,2025-05-05 17:18:22,"Saya kena scam lewat pembelian tokopedia. Seller bersedia refund, tp dari pihak tokopedia sangat sulit. okelah, mulai sekarang uninstall tokopedia karena mendukung scamming, selama ini pakai shopee gak ada masalah.",Negatif
Tania Orlin,5,2025-05-05 17:06:46,bagus,Positif
Need Speed,5,2025-05-05 17:00:31,"semoga lancar, tks utk kerjasamanya",Positif
Hendri,1,2025-05-05 16:56:07,kok gratis ongkirnya jadi nga ada ya?,Negatif
Renaldo Vitiamawan,5,2025-05-05 16:49:53,mantap,Positif
Dio Arif Saputra,1,2025-05-05 16:41:52,Banyak spam iklan!,Negatif
Ahmad Fauzi,5,2025-05-05 16:29:07,mempermudah kita untuk belanja online topup pun gratis tampa biaya administrasi,Positif
Amin Rahman,1,2025-05-05 16:23:35,"orderan pertama langsung mengecewakan, pas sudah bayar pesanan gagal karena harga berubah",Negatif
Sulthan Elino,1,2025-05-05 16:20:51,"server eror mulu, terlalu personal ini tokopedia, aneh",Negatif
Rini Puspita,5,2025-05-05 16:02:41,aplikasi mudah digunakan & salah satu e-commerce yg paling saya sering gunakan untuk berbelanja kebutuhan rumah tangva,Positif
Ulya Saputra,2,2025-05-05 15:41:59,ga ngotak udah pengiriman nya lamaa trus gak tepat waktu juga haduhhhhhhhh,Negatif
Anastasia Yunita,1,2025-05-05 15:37:04,"app ini menyediakan banyak toko fiktif alias toko penipu. sistem tokopedia tidak sebagus shopee yang langsung tersambung dengan kode ekspedisi. sehingga penjual tidak perlu tulis alamat pembeli. di tokopedia, penjual tulis manual alamat pembeli dan penjual sehingga bisa dengan mudah membuat fraud sistem. Akhirnya pembeli yang dirugikan. Tolong benahi sistemnya dana dukung pembeli.",Negatif
Wahyuda Pratama,5,2025-05-05 15:25:35,toko selalu dihati,Positif
Ali baba,1,2025-05-05 15:22:12,PT besar tapi komplain penjual gak di respon. jualan es teh solo aja kalo gak mau di komplain,Negatif
Muliya Bg,5,2025-05-05 15:02:04,"Saya rasa apl ToPed ini cukup bisa dibilang apl yg amanah juga dari beberapa lama pengalaman saya menggunakan ToPed,terima kasih 🙏",Positif
Ariq Pram,1,2025-05-05 14:57:31,"Solusi untuk barang rusak tidak ada, status komplain digantung, penjual dan kurir menolak komplain, admin tokopedia juga tidak memberikan jawaban sampai sekarang, padahal bukti video unboxing lengkap dengan gambar dan video barang rusak",Negatif
Arif Noorhadi,5,2025-05-05 14:55:33,"Praktis, terpercaya",Positif
bowo jacks,1,2025-05-05 14:47:08,"""Wes angel 👎👎👎👎👎",Negatif
Djat Maniak,2,2025-05-05 14:42:52,mulai g nyaman teransaksi nya,Negatif
Gibran,5,2025-05-05 14:41:33,murah banget,Positif
Boray QQQ,1,2025-05-05 14:41:18,apk ga jelas moso udah bayar ongkir 35 di suruh lewat jnt bayar lagi 20 ga jelas ga jelas,Negatif
Nas Rofi,5,2025-05-05 14:40:05,mantap,Positif
Tajudin,5,2025-05-05 14:36:36,👍👍👍,Positif
Azam,5,2025-05-05 14:35:21,bagus,Positif
untari widya astuti,5,2025-05-05 14:30:25,berbelit belit tapi ahirnya bisa,Positif
Satdel Hutabarat,3,2025-05-05 14:17:04,"masuk gedung,diminta buka jaket,udah sampai toko,minta KTP lagi.ogah lu kira KTP itu buat lu mainin,kapok di cantumin di pinjol.mending toko lu tutup aja,kalo nggak percaya driver",Netral
Muhammad Saefulloh,1,2025-05-05 14:15:50,gratis ongkirnya banyak aturan.,Negatif
Bambang Siswanto,4,2025-05-05 14:11:09,semoga lebih baik lagi,Positif
harry ongisnade (Hari widianto),1,2025-05-05 14:08:41,saya skrng ngak bisa login pake no hp & email pdhl akun saya ngak prnh bermasalah,Negatif
zhelga alvian,1,2025-05-05 13:58:03,"pelayanan cs nya sangat lambat,bodoh",Negatif
Aditya Pratama,1,2025-05-05 13:19:15,Jelek Buat seller,Negatif
SABUAJI B,1,2025-05-05 13:17:57,"saya baru ini ada masalah transaksi, seller ga ada respon, tapi tokopedia care ternyata sama2 ga ada respon. tambah ga jelas tokopedia ini",Negatif
Liang Arianto,5,2025-05-05 13:13:41,transaksi sesuai harapan.,Positif
Herlin Angraeni,1,2025-05-05 12:46:53,"harus hati hati dan teliti saat berbelanja,banyak toko berkedok penipu 😭",Negatif
nobita Tanker,1,2025-05-05 12:44:31,barang sudah 1 bulan blm sampai di komplain suruh nunggu sampai sekarang nggk ada kejelasan pake multi kurir,Negatif
sandjani pratama,5,2025-05-05 12:42:12,"sangat membantu, terimakasih",Positif
roni h,1,2025-05-05 12:28:12,tidak bisa menggunakan saldo refund untuk transaksi,Negatif
Fabian Eka Putra,1,2025-05-05 12:09:01,"Payah kupon 5.5 gaada yang bisa digunain, padahal udah diklaim.",Negatif
AHMAD NURSEHA,1,2025-05-05 11:27:36,"sumpah ksel bgt sbulan yg lalu sy order hdd, tp trnyta yg dkrim barang refurbish sy udh ajukan komplain, barang sy udh krim balik dan sudah di terima oleh seller (foto pnerimanya ada) tp uang sy tdk kmbali smpe skrg, udh 1 bln sellernya pun ga respon sejak awal",Negatif
Cahyo Eko,5,2025-05-05 11:27:34,top aplikasi ini. sangat membantu cari barang yang kita butuhkan,Positif
Widi Selistiono,5,2025-05-05 10:56:51,bagus,Positif
Ifan Ario,1,2025-05-05 10:44:57,claim kupon tapi tak pernah bisa terpakai,Negatif
Ketut Adyana,1,2025-05-05 10:39:55,"Toko pedia penyelesaian masalah nya sudah ngga jelas,, gara- gara kurir JNT yang ngga tau apa sebab barang sudah di kantor nya dekat rumah malah di balikin lagi ( returd ) ke penjual, Belum sampai di penjual nya, barang di kirimkan lagi ke pembeli...ngga jelas banget ini ...mau tarik dana kembali malah ngga bisa karen alasan ini dan itulah...sudah sebulan barang muter²....antar pulau....",Negatif
Ana Oliv adit,5,2025-05-05 10:25:05,sangatt bagus sekali apk ny dan berbelanja di sini harga nya terjangkau bangett,Positif
Dara Oktaviani,5,2025-05-05 10:12:40,sangat membantu .belanja mudah,Positif
Marrietta A,3,2025-05-05 10:09:15,dalam pengiriman sangat lama sekali apalagi JNE,Netral
pristiawan rizky,5,2025-05-05 09:52:13,"the beat aplikasi, pokoknya tokped terbaik",Positif
Android Comp,5,2025-05-05 09:50:08,goooood,Positif
Aliev faizin,5,2025-05-05 09:49:21,Banyak promo menarik mantab laahhh,Positif
Masykur Niawan,5,2025-05-05 09:39:49,toko pedia emang top markotop,Positif
Muhammad Dheni Al Farisy,5,2025-05-05 09:38:57,good,Positif
ardy de jun,1,2025-05-05 09:37:57,"setelah sekian lama pakai Tokopedia, akhirnya saya kecewa, keluhan para pengguna tidak pernah ditanggapi, padahal itu sesuatu masalah yg cukup serius yaitu tentang kurir rekomendasi, pengiriman bisa sampai 1 minggu bahkan lebih. tidak ada niatan bersaing dengan shopee kah? (mohon maaf langsung sebut aplikasi) shopee punya kurir sendiri, pengiriman sangat cepat, entah ekonomi maupun reguler kalau masih di pulau jawa 2-3 sampai. saya harap pihak Tokopedia baca ini.",Negatif
Anak Gembul,1,2025-05-05 09:28:59,"""Ditipu toko di Tokopedia. Produk yang dikirim beda jauh dari deskripsi. Ajukan pengembalian dana, malah dipotong biaya admin banyak. Hubungi CS gak ada respon, semua dijawab chatbot. Live agent pun gak muncul. Layanan sekelas e-commerce besar kok begini? Kecewa banget.""",Negatif
lenita -,1,2025-05-05 09:19:32,pengembalian dana saya blm ada kejelasan smpe skrg! hubungin cs pun gadibales bales udah seminggu. kacau banget sih tokopedia!,Negatif
Rohmad Yulian,1,2025-05-05 09:09:06,gratis ongkir eror. cs di chat udah 1 jam tetep gk di balas . sekarang pindah ke shoopee,Negatif
Nizar Abbad,1,2025-05-05 09:01:32,"sering gabisa buat order pesanan, selalu ada kendala error apalah, gajelas banget. udah sering banget tiap mau checkout barang selalu begitu, dah paling bagus mah ttp aplikasi oren",Negatif
Ahmad Syafii,5,2025-05-05 08:22:32,mntap,Positif
Seven,1,2025-05-05 08:21:06,"tolong ya Tokopedia untuk mengutamakan pembeli karna banyak penjual"" yg tidak amanah.. untuk pengembalian dana sangat susah harusnya Tokopedia tau mana yang penipu penjualny atau pembeli",Negatif
kang jalal,1,2025-05-05 08:18:27,lumayan pusing,Negatif
Romi Adi wijaya,1,2025-05-05 08:02:55,iklan nya ganggu,Negatif
Nadifaa Azahra,5,2025-05-05 07:53:56,baguss,Positif
Satrio Arisandy,3,2025-05-05 07:44:41,"nasib nasib beli kasur banyak bgt gangguannya kemarin gak ada respon dari penjual di batalin, sekarang alasan kurir gak mau antar karena kena volume penjual minta di batalin lagi, kenapa harus begini si Tokopedia?",Netral
Abdul Sidiq,1,2025-05-05 07:43:40,terlalu banyak iklan ke aplikasi lain,Negatif
Ummu Gendis Food,5,2025-05-05 07:39:59,kontak customer utk driver harusnya jangan di Samarkan. bila ada trouble pengantaran mudah utk di hubungi. utk seller nggak ada masalah bila di samarkan. repot banget asli. driver nanya ke seller melulu. kalo ada trouble yg dikasih rating jelek pasti sellernya. bukan driver nya. kayak dikambing hitamkan ya seller ini😏.,Positif
Juliyah Liyah,1,2025-05-05 07:00:21,ga cocok buat kaum mendang mending,Negatif
The Ring90,1,2025-05-05 06:41:30,"parah sekarang mah, pantesan Tokopedia selalu ketinggalan sama sebelah, saya chat admin Tokopedia terkait komplainan barang tidak ada tanggapan",Negatif
Gandhi Saputra,5,2025-05-05 06:34:45,keren,Positif
supriadi Rock,5,2025-05-05 06:28:21,mantuuull,Positif
Fauzi Pratama Gaming,3,2025-05-05 06:09:36,"Aplikasi E-Commerce terbaik menurut saya, dari segi pelayanan dan kepercayaan toko. Tapi kenapa akhir akhir ini sering kali tiap melihat produk selalu black screen seperti tidak ada sinyal atau bagaimana. Padahal untuk jaringan internet saya bagus di berbagai aplikasi. Mohon untuk diperbaiki untuk kualitas jaringannya.",Netral
david bie,2,2025-05-05 06:06:18,Banyak bug..,Negatif
ROHMAT Haryadi,5,2025-05-05 05:55:55,Ampuh.,Positif
agus susilo,5,2025-05-05 05:38:48,sangat membantu,Positif
sankarea ch,1,2025-05-05 05:22:38,"komplain beli hp isi batu 1 bulan lebih belum selesai, pihat Tokopedia selalu balas diskusi jeda 2 hari tanpa solusi",Negatif
ian,1,2025-05-05 05:17:26,"Selama kebijakan pembatalan pesanan hanya bisa dilakukan oleh penjual setelah transaksi lebih dari 1 jam hati-hati berbelanja di tokopedia, ada penjual yang sengaja menunda pengiriman bahkan pesanan diprosesnya lama, sehingga uang kalian akan nyangkut di tokopedia. Dua kali transaksi di tokopedia gak bisa batalin pesanan cuman gara gara toko gk aktif sama penjual brengsek yang lama-lamain orderan. Udah tau toko bermasalah masih bisa tampil di timeline atas.",Negatif
Swanto Swanto,1,2025-05-05 05:05:51,diskonya bs diklaim tp gk bs dipakai...hadeeehh...,Negatif
Daus Pake Z,5,2025-05-05 04:45:10,bagus nice,Positif
Subroto,4,2025-05-05 04:23:24,"dg hormat saya sampai kepada toko pedia, sya ingin sampai kan kendala sya sya ingin melakukan penutupan akun karna akun sya sudah tdk aman, tp di sni kendalanya saat sya mengajukan penutupan akun tko pedia sya tdk mendapatkan kode Verifikasi penutupan akun dan akun tko pedia sya juga sekarang eror, mohon bantuannya",Positif
ali afifudin (al),1,2025-05-05 03:13:02,"marketplace paling buruk, ongkir tiap hari bisa berubah, ongkir paling mahal, padahal tokonya sama",Negatif
Cak An,1,2025-05-05 03:11:06,"tidak dapat merubah pembayaran, loading mulu",Negatif
Ian Anggara Helmi,1,2025-05-05 02:45:34,"tolong kembalikan Tokopedia seller seperti dulu ,banyak pengguna kecewa setelah pembaruan tiktok seller . mohon di baca",Negatif
Mugi antika,5,2025-05-05 02:17:13,terimakasih sudah memudahkan,Positif
candra DWinarto,3,2025-05-05 01:20:15,"uinya berubah sejak tiktok menyerang,semrawud.. baek baek tokped",Netral
Ainur Rozikin,3,2025-05-05 01:09:13,verivikasi untuk msk tidak bisa kirim kode ke SMS kode ga msk,Netral
Wiel Rochim,5,2025-05-05 00:41:51,saran gratis ongkir diperbaiki min 10rb jika memungkinkan 0% alias gratis tx,Positif
Andika,5,2025-05-05 00:37:16,bagussss,Positif
Kotaro,1,2025-05-05 00:30:34,"Aplikasi gajelas, tibatiba terdeteksi akun mencurigakan. Padahal pake data pribadi asli",Negatif
KYURA,1,2025-05-05 00:25:18,jirr gw baru bikin akun baru tapi masa gk ada promo samsek??? vocher 1pun gk ada wkwkkw kecewa berat,Negatif
Adrians Boyz,1,2025-05-04 23:38:07,diversi baru pencarian + dihilangkan,Negatif
Alan Ramlan,1,2025-05-04 23:20:24,Kembalikan fitur harga grosir seperti dulu... makin hari makin gak ada gratis ongkir nya.. mending ke toko sebelah.. gratis ongkir,Negatif
Fadri Supri,5,2025-05-04 23:02:11,bagus,Positif
Moh Ali Shodiqin,5,2025-05-04 22:56:30,good👍,Positif
Samingan,1,2025-05-04 22:38:17,hati2 di tokped banyak scame saldo dana,Negatif
El - Khafizh,2,2025-05-04 22:36:07,perkara update saldo aja banyak prosedur drama gblok.. orang lagi buru-buru.. balikin saldo gw!,Negatif
Gatot Subroto,5,2025-05-04 22:18:00,layanan yg memudahkan.. terima kasih tokopedia,Positif
Fitri Yani,3,2025-05-04 22:14:06,update apl tokped kenapa tidak ada menu live nya lagi ya.,Netral
Jajang Hapidudin,4,2025-05-04 22:14:03,Good,Positif
Revan trisna,1,2025-05-04 21:44:32,pelayanan penjual meresahkan slow respon kaya seleb,Negatif
Adi Sastra,5,2025-05-04 21:44:16,Top Produknya is the best... Sukses Sllu Tokped 🌟👍👍👍,Positif
marudut nainggolan,5,2025-05-04 21:34:44,ok,Positif
Henry Wahyu Sasongko Sasongko,5,2025-05-04 21:21:31,bagus & proses mudah,Positif
7Dbs image service,1,2025-05-04 21:21:19,terlalu lama untuk pencarian uangnya..setelah transaksi barang selesai masak uang masih di tahan selama 7 hari kerja.padahal bukan paket COD..,Negatif
Annisa ardian,5,2025-05-04 21:07:33,siip,Positif
Djoung Patti,5,2025-05-04 21:06:40,keren,Positif
suwo no,1,2025-05-04 20:53:49,lama-lama bosen dengan aplikasi Tokopedia,Negatif
Mulya nur Hadianta,5,2025-05-04 20:40:43,"dear tokopedia, sekarang toko yg berjualan di tokopedia semakin banyak dan ramai. dan ada beberapa toko yang tidak aktif. saran saya di chat di tampilkan terakhir kali toko aktif biar pembeli bisa tahu apakah toko tersebut masih jualan tidak. saya beberapa kali beli tapi batal karena tidak di proses dan harus menunggu pembatalan otomatis yg memakan waktu. terimakasih",Positif
Mosalakiw,1,2025-05-04 20:08:44,Cukimaiii knpaa selalu nongol iklan aplikasi ini di capcut? taii,Negatif
